route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
545,0000000022017091120180607,0002882652017091120180607,Piazza Dante "Stazione Fs",0,D984_T3032b_Circolare_(giro_lungo)_sub2,1
545,0000000022017091120180607,0002882662017091120180607,Piazza Dante "Pal. Regione",0,D984_T3032b_Circolare_(giro_lungo)_sub2,1
545,0000000022017091120180607,0002882672017091120180607,Piazza Dante "Pal. Regione",0,D984_T3032b_Circolare_(giro_lungo)_sub2,1
478,0000000022017091120180607,0002882682017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
478,0000000022017091120180607,0002882692017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
478,0000000022017091120180607,0002882702017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
478,0000000092017091120180607,0002882712017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
478,0000000022017091120180607,0002882722017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
484,0000000092017091120180607,0002882802017091120180607,Povo "Polo Sociale" Cap.,0,D915_T1601_Andata_PRINCIPALE_sub1,1
484,0000000092017091120180607,0002882812017091120180607,Povo "Polo Sociale" Cap.,0,D914_T1601a_Andata_sub1,1
484,0000000092017091120180607,0002882822017091120180607,Povo "Polo Sociale" Cap.,0,D915_T1601_Andata_PRINCIPALE_sub1,1
484,0000000092017091120180607,0002882832017091120180607,Povo "Polo Sociale" Cap.,0,D914_T1601a_Andata_sub1,1
484,0000000092017091120180607,0002882842017091120180607,Povo "Polo Sociale" Cap.,0,D915_T1601_Andata_PRINCIPALE_sub1,1
484,0000000092017091120180607,0002882852017091120180607,Povo "Polo Sociale" Cap.,0,D915_T1601_Andata_PRINCIPALE_sub1,1
484,0000000092017091120180607,0002882862017091120180607,Guardini "Centochiavi",1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002882872017091120180607,Guardini "Centochiavi",1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002882882017091120180607,Guardini Gilli,1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002882892017091120180607,Guardini "Centochiavi",1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002882902017091120180607,Guardini Gilli,1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002882912017091120180607,Guardini Gilli,1,D916_T1602a_Ritorno_sub1,1
538,0000000022017091120180607,0002882922017091120180607,Piazza Dante "Dogana",0,D160_F0201_Circolare_sub1,1
538,0000000022017091120180607,0002882932017091120180607,Piazza Dante "Dogana",0,D160_F0201_Circolare_sub1,1
478,0000000022017091120180607,0002882962017091120180607,Piazza Dante "Dogana",1,D910_T1502a_Ritorno_PRINCIPALE_sub2,1
466,0000000022017091120180607,0002882992017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883002017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883012017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883022017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883032017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883042017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883052017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883062017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883072017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883082017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883092017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883102017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883112017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883122017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883132017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883142017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883152017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002883162017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
400,0000000022017091120180607,0002883172017091120180607,Piazza Dante "Dogana",1,D192_F0512_Ritorno_sub2,1
415,0000000022017091120180607,0002883202017091120180607,Piazza Dante "Pal. Regione",1,D903_T1406a_Ritorno_sub2,1
411,0000000032017091120180607,0002883222017091120180607,Piazza Dante "Pal. Regione",1,D893_T1222a_Ritorno_sub2,1
484,0000000092017091120180607,0002883252017091120180607,Guardini "Centochiavi",1,D916_T1602a_Ritorno_sub1,1
484,0000000092017091120180607,0002883262017091120180607,Guardini Gilli,1,D916_T1602a_Ritorno_sub1,1
396,0000000032017091120180607,0002883282017091120180607,Pranzelores "Top Center",1,D609_T0350_Ritorno_sub2,1
415,0000000022017091120180607,0002883302017091120180607,Piazza Dante "Pal. Regione",1,D903_T1406a_Ritorno_sub2,1
415,0000000022017091120180607,0002883312017091120180607,Belvedere,0,D900_T1401_Andata_PRINCIPALE_sub2,1
400,0000000092017091120180607,0002883392017091120180607,Piazza Dante "Dogana",1,D683_T0522o_Ritorno_sub1,1
535,0000000102017091120180607,0002883402017091120180607,Povo "Polo Scientifico" Est,0,D694_T0533m_Andata_sub2,1
535,0000000102017091120180607,0002883412017091120180607,Povo "Polo Scientifico" Est,0,D694_T0533m_Andata_sub2,1
535,0000000092017091120180607,0002883422017091120180607,Povo "Polo Scientifico" Est,0,D694_T0533m_Andata_sub2,1
535,0000000102017091120180607,0002883432017091120180607,Povo "Polo Scientifico" Est,0,D694_T0533m_Andata_sub2,1
408,0000000022017091120180607,0002883502017091120180607,Piazza Dante "Dogana",1,D871_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000032017091120180607,0002883512017091120180607,Piazza Dante "Dogana",1,D871_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000252017091120180607,0002883522017091120180607,Martignano P.Zza Menghin,1,D871_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000252017091120180607,0002883532017091120180607,Martignano P.Zza Menghin,1,D871_T1062c_Ritorno_PRINCIPALE_sub1,1
408,0000000252017091120180607,0002883542017091120180607,Montevaccino,0,D871_T1062c_Ritorno_PRINCIPALE_sub2,1
408,0000000252017091120180607,0002883552017091120180607,Montevaccino,0,D871_T1062c_Ritorno_PRINCIPALE_sub2,1
484,0000000092017091120180607,0002883562017091120180607,Guardini Gilli,1,D916_T1602a_Ritorno_sub1,1
545,0000000022017091120180607,0002883592017091120180607,Piazza Dante "Pal. Regione",0,D984_T3032b_Circolare_(giro_lungo)_sub2,1
408,0000000032017091120180607,0002883652017091120180607,Piazza Dante "Dogana",1,D868_T1032_Ritorno_sub2,1
411,0000000092017091120180607,0002883672017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883692017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883702017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883712017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000092017091120180607,0002883722017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883732017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883742017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883752017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883762017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883772017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883782017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883792017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
460,0000000022017091120180607,0002883802017091120180607,Parcheggio Zuffo,0,D945_T3201a_Circolare_giro_lungo_PRINCIPALE_sub1,1
545,0000000252017091120180607,0002883812017091120180607,Piazza Dante "Palazzo Pat",0,D935_T3031a_Circolare_(giro_corto)_sub1,1
545,0000000092017091120180607,0002883852017091120180607,Piazza Dante "Stazione Fs",0,D935_T3031a_Circolare_(giro_corto)_sub1,1
541,0000000032017091120180607,0002883862017091120180607,Piazza Dante "Palazzo Pat",1,D739_T0632_Ritorno_sub2,1
541,0000000092017091120180607,0002883872017091120180607,Piazza Dante "Dogana",1,D724_T0618a_Ritorno_sub2,1
415,0000000102017091120180607,0002883912017091120180607,Brennero "Bren Center",1,D903_T1406a_Ritorno_sub2,1
402,0000000102017091120180607,0002883952017091120180607,Piazza Dante "Dogana",1,D799_T0724_Ritorno_sub1,1
411,0000000252017091120180607,0002884032017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884042017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884052017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884062017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884072017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000092017091120180607,0002884082017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884092017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884102017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884112017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884122017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884132017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000092017091120180607,0002884142017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000092017091120180607,0002884152017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884162017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884172017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884182017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884192017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000252017091120180607,0002884202017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884212017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884222017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884232017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884242017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000092017091120180607,0002884252017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000092017091120180607,0002884262017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000092017091120180607,0002884272017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000022017091120180607,0002884282017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000092017091120180607,0002884302017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
411,0000000092017091120180607,0002884312017091120180607,Piazza Dante "Pal. Regione",1,D889_T1202_Ritorno_PRINCIPALE_sub1,1
411,0000000252017091120180607,0002884322017091120180607,Romagnano Piazza Condini,0,D890_T1211_Andata_sub1,1
415,0000000032017091120180607,0002884332017091120180607,Belvedere,0,D900_T1401_Andata_PRINCIPALE_sub2,1
570,0000000092017091120180607,0002884342017091120180607,Cimirlo,0,D2_C0541_Andata_sub2,2
570,0000000092017091120180607,0002884352017091120180607,Povo Piazza Manci,1,D3_C0542_Ritorno_sub2,2
570,0000000092017091120180607,0002884362017091120180607,Cimirlo,0,D2_C0541_Andata_sub2,2
531,0000000012017091120180607,0002884382017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884392017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884402017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884412017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884422017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884432017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884442017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884452017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884462017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884472017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884482017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884492017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884502017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884512017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884522017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884532017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884542017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884552017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884562017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884572017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884582017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884592017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884602017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884612017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884622017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884632017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884642017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884652017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884662017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884672017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884682017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884692017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884702017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884712017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884722017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884732017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884742017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884752017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884762017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884772017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884782017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884792017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884802017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884812017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884822017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884832017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884842017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884852017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884862017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884872017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884882017091120180607,Funivia-Staz. di Monte-Sardagna,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884892017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884902017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884912017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884922017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884932017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884942017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884952017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884962017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884972017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884982017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002884992017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885002017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885012017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885022017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885032017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885042017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885052017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885062017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885072017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885082017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885092017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885102017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885112017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885122017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885132017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885142017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885152017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885162017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885172017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885182017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885192017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885202017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885212017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885222017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885232017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885242017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885252017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885262017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885272017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885282017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885292017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885302017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885312017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885322017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885332017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885342017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
531,0000000012017091120180607,0002885352017091120180607,Funivia-Staz. di Valle-Trento,0,D303_Funivia.kmz_sub1,1
396,0000000022017091120180607,0002885362017091120180607,Cortesano,1,D598_T0338_Ritorno_sub1,1
466,0000000022017091120180607,0002885402017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002885412017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
466,0000000022017091120180607,0002885422017091120180607,Piazza Dante "Pal. Regione",1,D899_T1382_Ritorno_PRINCIPALE_sub1,1
568,0000000022017091120180607,0002885452017091120180607,Gard.D.Mezzo Dos D.La Luna,0,D6_C1104_sub2,2
568,0000000022017091120180607,0002885462017091120180607,Gardolo P.Le Neufahrn Nord,1,D72_E11007_sub1,2
408,0000000032017091120180607,0002885472017091120180607,Piazza Dante "Dogana",1,D861_T1002c_Ritorno_PRINCIPALE_sub2,1
533,0000000022017091120180607,0002885482017091120180607,Rsa Angeli Custodi,0,D20_C3601b_Andata_sub2,2
533,0000000022017091120180607,0002885492017091120180607,Rsa Angeli Custodi,0,D21_C3601_Andata_PRINCIPALE_sub2,2
533,0000000022017091120180607,0002885502017091120180607,Rsa Angeli Custodi,0,D21_C3601_Andata_PRINCIPALE_sub2,2
533,0000000022017091120180607,0002885512017091120180607,Gazzoletti Piazza Dante,0,D21_C3601_Andata_PRINCIPALE_sub2,2
533,0000000022017091120180607,0002885522017091120180607,Rsa Angeli Custodi,0,D20_C3601b_Andata_sub2,2
